,Unnamed: 0,track_id,track_name,artist_id,artist_name,release_id,release_name,explicit,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8155,8155,05NMSR0sSrCZxTHDRV415A,Tive Sim,['0RSWHhBUwW7lhCqXqxKxWN'],['Cartola'],0i9SwtLwZ8cOuH5qtkwTvT,Raizes Do Samba,False,26,0.42,0.731,128107,0.54,0.0,9,0.331,-14.272,1,0.0521,91.118,4,0.962
8156,8156,05NNQ7vqmqTZj34jUAyZDF,Le blues du rose,['6ADpAfFsO5dJadJoBKv3nz'],['Thomas Dutronc'],0VoSSoBOjDUqrUZDxEQ7Br,Le Soldat Rose 2,False,26,0.518,0.616,197493,0.754,4.62e-06,0,0.103,-5.629,0,0.0489,165.987,4,0.819
8157,8157,05NOUqU4KSoHBnskCG6VpP,"Tensión, 1984",['1MK9J20Op7jFgUDbLiy6m2'],['Danza Invisible'],1UDAwYpJmlGTaltPFLKBnO,1984-1989,False,10,0.000807,0.55,260400,0.699,0.863,9,0.0503,-10.688,0,0.0287,103.417,4,0.829
8158,8158,05NOylI282sDPDURR5xtwM,Machine pour les oreilles,['5yCAgcC6Qn1jJYrezfLQ3e'],['Rinôçérôse'],7lp6VEaf4BefnCWv6Qfnf8,Hôtel Costes,False,24,0.0343,0.643,340613,0.731,0.805,7,0.207,-8.577,1,0.0367,100.027,4,0.274
8159,8159,05NRKMTDuXA5ehLLe0wtL0,Dez Moines,['0NbQe5CNgh4YApOCDuHSjb'],['The Devil Wears Prada'],3fF0DMCLemCIxQ09OpSq2Y,With Roots Above And Branches Below (Standard Edition),False,50,0.000537,0.424,243600,0.981,0.0,10,0.357,-2.749,1,0.163,149.955,4,0.0992
8160,8160,05NTDOLwjVq2qZBKou5WQ6,Signora Delle Ore Scure,['5zBAb4P2NoTps0shbgZvgj'],['Claudio Baglioni'],0ZCmePlwPAMoB0SHk1fGvP,Oltre,False,18,0.518,0.447,290360,0.298,2.03e-05,4,0.126,-19.05,0,0.04,79.609,4,0.613
8161,8161,05NWg6IAC4o6uIu1Uan4B6,Brand New Second Hand - Demo,['0oea1hwGMfUxZbLxJc1XUN'],['Peter Tosh'],4ESdQfdgBr9yaYraKU0Vle,Legalize It (Legacy Edition),False,18,0.259,0.757,217973,0.475,0.254,7,0.501,-13.239,1,0.0762,148.351,4,0.94
8162,8162,05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,['5krkohEVJYw0qoB5VWwxaC'],['The Black Crowes'],2NRRQLuW6j3EsoWpIl2MR3,Shake Your Money Maker,False,72,0.00257,0.599,188067,0.79,0.00181,4,0.312,-3.58,1,0.043,103.783,4,0.961
8163,8163,05NZMYuLR71Z3qrZOUiUm2,Give Up The Ghost,['4Z8W4fKeB5YxbusRsdQVPb'],['Radiohead'],3P17levwUPzmFfLYdAK3A7,The King Of Limbs,False,47,0.886,0.305,290067,0.262,0.0781,7,0.19,-12.278,1,0.0297,77.061,4,0.157
8164,8164,05NapUzY8VDO4nJuB8qFW9,Quiéreme,['6sq1yF0OZEWA4xoXVKW1L9'],['Alejandro Fernández'],03RyWnTLH0JFemkDOp0nGi,Lo Esencial De Alejandro Fernández,False,35,0.536,0.671,290400,0.573,1.82e-06,5,0.0983,-7.549,1,0.0248,107.964,4,0.505
8165,8165,05NdLBmUVkXlBpel2QR07Y,Steppin' Out,['3VNITwohbvU5Wuy5PC6dsI'],['Kool & The Gang'],1kNUVRC3LbnhjrBruBwvUN,Something Special,False,42,0.0354,0.894,285373,0.514,6.36e-05,0,0.153,-14.14,1,0.0648,119.174,4,0.89
8166,8166,05NemQNeWat4i2l9VJ3rRm,Things That Might Have Been,['55CXG5KDJpRYwBopfYAJHa'],['Jorma Kaukonen'],4X0Vt5O7KarByrVi54BPsv,"2010-05-07 City Winery, NYC, NY",False,0,0.891,0.541,281813,0.268,0.00446,2,0.933,-21.589,1,0.0549,99.216,4,0.253
8167,8167,05NgW9vpvEdfPxG7A0odVK,You Light Up My Life,['2d3VHzlOEwXvmBdS4pzOPL'],['LeAnn Rimes'],5FXJHigDDA8I1xT47xpsWk,You Light Up My Life,False,48,0.63,0.347,217533,0.4,0.0,3,0.122,-7.359,1,0.0273,77.987,3,0.108
8168,8168,05NjUl2o6FNu2rfYZIK5Fp,Run Man Run - Remastered,"['1nIUhcKHnK6iyumRyoV68C', '2SzVX71s1zciogdSYaIED8']","['Ennio Morricone', 'Christy']",3Mrhtn6Y0qvw5FCRfxl5Gi,La resa dei conti (Original Motion Picture Soundtrack - Remastered),False,6,0.746,0.339,170907,0.489,0.000309,9,0.0934,-11.985,0,0.0733,109.307,4,0.12
8169,8169,05NmcgNEJYTfeMlEmv5kUv,What Can You Do To Me Now?,['5W5bDNCqJ1jbCgTxDD0Cb3'],['Willie Nelson'],4Jh0a4YXdXmIMaB0oIWyqv,One Hell Of A Ride,False,6,0.658,0.447,206880,0.179,0.00541,4,0.201,-13.571,1,0.0266,79.552,4,0.252
8170,8170,05NphiPSKnpX0C6sYrl1vU,"YOUR SONG (""D""MIX)",['6aXIcqTy3R1dqSml9HQZUB'],['TM NETWORK'],1WrWUdn5cOBA0PbBFrE4z0,TM NETWORK THE SINGLES 1,False,9,0.00693,0.682,399240,0.933,0.00463,10,0.118,-7.216,1,0.0704,133.972,4,0.45
8171,8171,05NsD5RbvPdactfACsBOvo,"Rocky Mountain High - Live at the Sydney Opera House, Australia - November 1977",['7EK1bQADBoqbYXnT4Cqv9w'],['John Denver'],75zzSDLwLgFYLLjKUllZeK,John Denver Live At The Sydney Opera House,False,19,0.599,0.451,337160,0.542,0.0,4,0.952,-11.679,1,0.133,84.985,4,0.708
8172,8172,05NufATbo029BQJr10VniE,Discrete Bgm for Fashionable Dinner Party Fun,['1L21uD7JzHyLhkn5pRUUO4'],['Dinner Jazz Orchestra'],6jcSph98mgaCQbno3Vyxb1,Dinner Jazz Orchestra,False,22,0.915,0.632,131908,0.325,0.767,3,0.103,-13.408,0,0.0431,129.999,4,0.483
8173,8173,05Nun2wJg8p6HT32jqRu9M,You Can Make It If You Try,['0a0l3QVhfMwQNAO4wPAmP9'],['Sounds Of Blackness'],4hXec8HEn4R03xC3n2JDlf,Time For Healing,False,10,0.00178,0.723,265240,0.762,0.0179,1,0.0768,-4.579,1,0.133,92.203,4,0.681
8174,8174,05Nxie54D4DmRv4ys4UPvz,La Puerta Negra,['7l2wptrNdI4wEHxTlWa6SS'],['Fidel Nadal'],0HBSjR9GuvRnuDb7ExEDSe,Roots Reggae,False,0,0.0237,0.84,128520,0.59,0.0,4,0.108,-4.934,0,0.196,103.963,4,0.694
8175,8175,05O4SZSQUqAxWt3xUhZ5Oy,Pente meres pantremeni,['2yGglclYlIMhobMiXKrjwe'],['Kyriakos kai Fotis Xalkiopoylos'],63NszucoSs1HcESHMpKGd0,"Propolemika Dimotika, No. 12",False,0,0.976,0.295,195320,0.205,0.873,8,0.111,-16.582,1,0.0426,83.074,4,0.216
8176,8176,05O6E9rNhLBKFzeNUn85El,Molly,['6siNfa7hLrkGLTtFSTkHxs'],['Frost Raven'],1QrDirmX6FbXjfRsRgUbBP,"Trance Dance Ecstasy, Vol. 1 2013 (40 Best Of Top Hits, Progressive, Acid House, Psychedelic Techno)",False,0,0.000624,0.628,447375,0.978,0.862,7,0.138,-5.889,1,0.0615,148.008,4,0.714
8177,8177,05O9i4RiLQXFoQjEY5CpDJ,Raining Like Magic,['7oWSqrgMuIEyH9qp5nu2e5'],['Raffi'],3CKSBk4Ivxw1gwjQ2GW3Ch,Let's Play,False,22,0.757,0.82,170947,0.446,0.0,0,0.122,-6.763,1,0.0334,96.863,4,0.912
8178,8178,05O9qVodp1La8kLp0eJcag,Those Days,"['5EvFsr3kj42KNv97ZEnqij', '07u5RFgDQqxv1t7v5jVY50']","['Shaggy', 'Nasha']",04bMI1jl7CB82LkdeHXyEo,The Boombastic Collection - Best of Shaggy,False,15,0.0345,0.539,202707,0.749,0.000108,11,0.1,-6.575,0,0.159,102.982,4,0.624
8179,8179,05OA18gVaFhKpNN4kOv792,Empty Glass - Group Version,['67ea9eGLXYMsO2eYQRui3w'],['The Who'],7at3CV9Y9P57wsEXkfU0q8,Who Are You,False,25,0.789,0.666,383107,0.562,0.687,4,0.123,-11.793,1,0.0391,127.822,4,0.398
8180,8180,05OBBt8BhKChZW5tiZjzsE,It's Love,['5ye4TzZU2L7cxiQgCZoJUH'],['The Cadillacs'],7tfltYR85zTeqgXlqFM7wF,Twisting With The Cadillacs,False,0,0.714,0.653,122543,0.438,0.0,5,0.287,-13.761,0,0.0369,75.326,4,0.869
8181,8181,05OCYhoEeasqAJXKtYxRZi,Boppin' the Blues,['5hIClg6noTaCzMu2s5wp4f'],['Carl Perkins'],6tmyqBnmU3ifbcDw5rZHfc,The Dance Album,False,47,0.462,0.659,167840,0.902,3.94e-05,2,0.0712,-7.464,1,0.133,175.468,4,0.674
8182,8182,05ODhFvlAl7Ua8LCgBiW7g,Waterfalls - Loopable with No Fade,"['6e5ygqf81ECK33tTPpbLLq', '2dTXdAOGku9IZGu0VRkk4p', '24EF8sc6vk1E8z0AtUoGD4', '0RwqmRbwzIw1BaGg4xcbZ9', '4xUOVWeqQf5HET3Drx4Ptv']","['Sleep Baby Sleep', 'Meditation Spa', 'Relaxing Sounds Of Nature', 'Naturescape', 'Wind Movers']",0bDvSpzA8JSKvyAhiW97ik,"Background Ambiences for the Perfect Rest (Loopable Soundscapes for Insomnia, Meditation, and Restless Children)",False,10,0.193,0.0,93452,0.000507,0.979,5,0.958,-21.425,1,0.0,0.0,0,0.0
8183,8183,05OGLfkCRAXsfM0podh5Pt,I'm In Effect,['0MDjU3FoGxwGH0rbkcwF2f'],['George Howard'],2pqZnilWdNRtwv5Se30hA4,Personal,False,5,0.288,0.632,304373,0.95,0.0145,8,0.661,-8.202,1,0.0883,99.152,4,0.572
8184,8184,05OHeuRxgrzRZHtod07jMN,Turn to Stone - 2004 Remaster,['5M52tdBnJaKSvOpJGz8mfZ'],['Black Sabbath'],3Qa9feGeY1iEhkPpynb7EU,Seventh Star (2004 Remaster),False,18,0.00358,0.387,209067,0.959,0.162,8,0.165,-7.557,1,0.108,122.643,4,0.284
8185,8185,05OICKN24pjswbY4Ab6aMf,Happy,['7m60UAnbgFFNuJbmS6OxTk'],['Sister Hazel'],2lHGAzINLOdD0505xdjpyZ,...Somewhere More Familiar,False,33,0.00614,0.606,220427,0.9,7.18e-05,0,0.101,-4.311,1,0.0509,144.503,4,0.614
8186,8186,05OLDtPmxfZx7noy5jd8V1,Le dame lungi son,"['1fiVwfyL3nKnmVz7580kET', '66k7IrRNS0asVkppCoq0zN', '12vx5jubsuop7nNGeDCFp9']","['Friedrich von Flotow', 'Francesco Molinari-Pradelli', 'Orchestra Sinfonica e Coro di Torino della RAI']",0mDqDafQyiag8wA9ypIV88,Martha,False,0,0.967,0.356,442973,0.244,2.81e-06,0,0.25,-15.726,1,0.0628,88.54,1,0.19
8187,8187,05ONREalcHSony7qMxyiV7,If You Leave Me Pretty Momma,['6QmHysWvckkQR74oxmLmtz'],['Dave Van Ronk'],5DbWSc8KPUhiU3BUR1giny,"Ballads, Blues, and a Spiritual",False,10,0.957,0.571,188973,0.0247,0.162,8,0.107,-27.243,0,0.0359,95.003,4,0.227
8188,8188,05OSa4FwsuwbssARJ4Dial,Preacher Blues,['7lRFrrINQTY35g8hq0kXY5'],['Johnny Hodges'],3oeavlFnbsS7L17R8Irxyv,Not So Dukish,False,8,0.907,0.462,504493,0.0719,0.0566,1,0.0462,-17.185,1,0.04,71.879,4,0.45
8189,8189,05OTZYaPG4bt0E6xJSmqi7,It's too Late,['7y4wIG2U2P7lRBt8yW6pu2'],['The Revolution'],2iJBYJGJ4ryjVdua1u1rik,The Psychedelic Years (1966-1968),False,0,0.931,0.284,273480,0.13,0.864,8,0.162,-20.136,1,0.036,149.85,3,0.148
8190,8190,05OYsIncWixh8fY1AvAHww,Street Woman - Alternate Take,['47odibUtrN3lnWx0p0pk2P'],['Ornette Coleman'],1WEi45sOKRTSC1UkQWN74b,The Complete Science Fiction Sessions,False,8,0.031,0.387,344267,0.551,0.13,7,0.313,-8.899,1,0.0851,140.217,4,0.376
8191,8191,05Od5bya107QvJ0Y7JQTwO,Keep Looking - Acoustic Edit,['1KkcVH4SxJCwlTwB9A4Gk3'],['Smooth Operator'],3Fr7WRufzfjsRIpT5OpRbe,Season Lounge: Winter 2016 - The Chillout Compilation Playlist,False,0,0.704,0.423,209839,0.686,0.934,11,0.107,-12.126,1,0.0345,184.027,4,0.0642
8192,8192,05Om2ukHeo7TD3G4yaSJ0r,Francis Drake Dreaming,['7g0isAVkGTBBNgmNmxhpAU'],['Half-Handed Cloud'],4pDecJ6qeHuHLvjmtqLtXZ,Gathered Out Of Thin Air,False,0,0.564,0.515,105002,0.401,0.0,7,0.331,-8.885,1,0.11,159.892,4,0.817
8193,8193,05OnsLGpVKBI5lNFjKCFbr,"Overture in the French Style, BWV 831: X. Gigue","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']","['Johann Sebastian Bach', 'Glenn Gould']",1mtWt3qH4K6QQgvDJMEUP1,"Bach: The French Suites Nos. 5 & 6, BWV 816 & 817; Overture in the French Style, BWV 831 (Gould Remastered)",False,12,0.994,0.397,130107,0.0638,0.875,11,0.112,-23.739,0,0.0427,62.271,4,0.575
8194,8194,05OqDbr7STAtWulOxmawMb,Right or Wrong,['5ypQRq934XJmh9eXioqKiQ'],['Luca Sestak'],4UgAnImeilMEmUzoDrWZlW,Right or Wrong,False,15,0.0588,0.788,200213,0.544,0.000144,9,0.11,-6.003,1,0.0495,110.031,4,0.691
8195,8195,05OqSx0IQNxlpyOfI03C6B,Oboe Concerto K.314: Oboe Concerto K.314: II. Adagio non troppo - Cadenzas: Nicholas Daniel,"['4NJhFmfw43RLBLjQvxDuRS', '2B7g3x3ODIEjpdoOLIoa2C', '3P1VtkpIYbw6YoTo0KYlxy', '7N3dgWM4R3oBa1uYCvP714']","['Wolfgang Amadeus Mozart', 'Nicholas Daniel', 'Britten Sinfonia', 'Nicholas Cleobury']",7vNh8i3SOAlT5PZyTAbPxa,"Mozart: Concertos For Flute, Oboe & Clarinet",False,5,0.98,0.19,408827,0.0649,0.828,5,0.184,-22.393,1,0.0439,82.424,4,0.0387
8196,8196,05OtHSzwxyq5lEawsI7vLn,Frankly Corinthians,['7g0isAVkGTBBNgmNmxhpAU'],['Half-Handed Cloud'],4pDecJ6qeHuHLvjmtqLtXZ,Gathered Out Of Thin Air,False,0,0.412,0.378,86740,0.487,0.0,0,0.558,-10.405,1,0.0325,158.599,4,0.467
8197,8197,05Ov3zHwq9Sqw4mA0mAfzg,"Mozart: Die Zauberflöte, K. 620, Act 1 Scene 19: ""Nun, stolzer Jüngling, nur hierher!"" (Monostatos, Pamina, Tamino, Sarastro, Gefolge)","['4NJhFmfw43RLBLjQvxDuRS', '1CjvOazvrDCipu1gbgyjIh', '2ljDHW0zt90SrHDwjVIGXs', '09KZU0NsS7jRa5p0SflmGY']","['Wolfgang Amadeus Mozart', 'Nicolai Gedda', 'Otto Klemperer', 'Philharmonia Orchestra']",04QQ6mcGUWwzV76qYNfyDu,Mozart: Die Zauberflote,False,4,0.926,0.322,213600,0.274,0.00119,0,0.102,-13.71,1,0.0372,165.124,4,0.494
8198,8198,05Ox36fTEsFZyiJ1gou4cJ,You Don't Love Me - 1996 Remastered Version,['0c3RL3vVEgfxD6VBv7CGak'],['The Groundhogs'],7cpe5iNefJ5Orj6hqnX3py,Thank Christ For The Groundhogs: The Liberty Years 1968-1972,False,1,0.151,0.634,251333,0.581,0.00454,7,0.263,-11.368,1,0.0465,93.268,4,0.812
8199,8199,05Oz1nvpGtWFE8lU7sVbPu,Snowed In (feat. Rivers Cuomo),"['4S1nvNHWiZLP4rzwmULmUa', '4LAz9VRX8Nat9kvIzgkg2v']","['Big Data', 'Rivers Cuomo']",7MvpqHRTRxHu7QoPiYnmzH,2.0,False,31,0.0566,0.606,215067,0.913,2.78e-06,7,0.169,-4.311,0,0.432,117.936,4,0.585
8200,8200,05OzX4BuZs3eFEqehI6nGM,I Washed My Hands In Muddy Water - Undubbed/Unedited Master,['43ZHCT0cAZBISjO8DG9PnE'],['Elvis Presley'],5mzwE7oF97fP2vxdtgf6HH,Walk a Mile in My Shoes: The Essential '70s Masters,False,21,0.499,0.42,298667,0.9,1.83e-05,5,0.109,-7.243,1,0.0527,96.702,4,0.842
8201,8201,05P3z45uloTMW7OLLVZ3kE,Tema del Principe Rodrigo - Alternate Version,['2WPn0emjr8XPmMOT0bBcPe'],['Piero Piccioni'],0MBhFqF4mbt6JIjBoT9caq,C'era una volta (Original Motion Picture Soundtrack),False,6,0.516,0.481,120093,0.371,0.0352,4,0.0823,-13.658,1,0.0296,112.198,4,0.549
8202,8202,05P4ZJlBROr26kgE316IRU,Dance Me Outside,['2VMxEtyyo7Jg3jmVDQPHwx'],['Craig Cardiff'],7saxGodjcre4D9uhwZuYGK,Goodnight (Go Home),False,12,0.642,0.559,262813,0.245,2.9e-06,7,0.152,-13.818,1,0.0851,131.351,4,0.465
8203,8203,05P7KEzWn9ugP5Xac0ioXA,Snijeg Pade Na Behar Na Voce,['6EOz80BEuvhx7lM9cB2B3z'],['Meho Puzic'],3mxUVvYUvE9VzAsD4DPaDR,"Moje Pjesme, Moji Snovi",False,24,0.157,0.573,182307,0.655,0.0,0,0.263,-2.86,0,0.0289,118.824,1,0.76
8204,8204,05P7PjiP4kSsRkU7gfW3dS,Santa Fé Folks Fiesta,['5KWwjK7mqox5VjmLszHmJB'],['Riley Puckett'],5hFJh9vfqu0qr2JjD1u3iy,Country Music Pioneer,False,0,0.958,0.447,158171,0.277,0.133,0,0.0912,-13.396,1,0.0477,204.006,4,0.886
8205,8205,05P7xBA9XrULmFKltUb95W,Sarson Peeli,"['0C3uhYRFJBXyIIKEw9cdMT', '7ABRtY3MgLSK5lSkwT1MkA']","['Arun Kumar', 'Renu']",2p7OgpyEtd3oIS1m5JgNHE,Jwar Bhata (Original Motion Picture Soundtrack),False,0,0.992,0.325,205933,0.239,0.467,6,0.158,-13.163,0,0.0886,74.56,4,0.241
8206,8206,05P8oN3xrZ8KXrEgyJAW9P,Венера (Scratch by DJ Mixoid),['0ZOwmYD7AAgJd3b6jcyik8'],['Vitya AK'],15k9ZvVwdPkUU5h15xFJ8h,Старая школа,False,21,0.095,0.739,184319,0.665,0.0,5,0.068,-5.458,0,0.236,179.97,4,0.855
8207,8207,05PBClU36JVi9vqAE0G5yY,Atta Way To Go,['4Ti0EKl2PVEms2NRMVGqNe'],['Don Williams'],486BFdFW6O8t6ZOh9mK2dH,Don Williams Greatest Hits,False,11,0.804,0.659,171133,0.111,0.122,0,0.115,-25.334,1,0.0373,118.736,4,0.525
8208,8208,05PBcQlyq02AlWf5sARd27,Woodrow for President,['47Cwo6daddt0wkDAS2G3WT'],['Kilby Snow'],2ax9DFqbvl9EALlqvkXSBO,Kilby Snow: Country Songs and Tunes with Autoharp,False,0,0.88,0.503,127320,0.26,0.00171,2,0.323,-17.277,1,0.0291,99.37,4,0.872
8209,8209,05PByVUPNA95mFfGyfTNrW,Time Is A Direction,['03svXldAYfnaUbDrvjJBsg'],['Alchemix'],1uxpebMXWjWsNthopEklw8,"Psychedelic Progressive Trance Hits 2013, Vol. 1 (60 Best International Chart Topping EDM Masters)",False,0,0.00176,0.651,247143,0.956,0.903,0,0.508,-5.528,1,0.0753,137.994,4,0.18
8210,8210,05PGORplcLn4YApjbWjZkU,The Witch,['6ucG2bSOlvHJ9z4a6nNDqy'],['F.S.G'],6esEO7WsUrofPA1U78sVmj,EDM Rave Dance Music Explosion Top 100 Massive Festival Hits 2019 - Goa Psy Trance Dubstep Bass Trap,False,0,0.000492,0.655,390400,0.913,0.893,9,0.0814,-6.715,1,0.037,150.02,4,0.0603
8211,8211,05PGXFsKaydMJNfSHGavdV,I Couldn't Sleep A Wink Last Night - Remastered,['1Mxqyy3pSjf8kZZL4QVxS0'],['Frank Sinatra'],0XCMp3IS7fWPwKo372vhjr,Concepts,False,4,0.907,0.228,205467,0.125,0.000425,8,0.171,-17.576,1,0.0369,85.091,3,0.216
8212,8212,05PIAVGSX9uk7XU6FXIQku,The Groove Remains The Same (Mo' Ritmo),['1dqCEoBppk9X0WmOTJe993'],['Gerardo'],1XtHtO1xVuCH53X1Vp3Fgc,Mo' Ritmo,False,6,0.0252,0.759,313893,0.773,3.34e-05,11,0.0595,-11.1,0,0.0382,109.006,4,0.578
8213,8213,05PIN7pjIo7NfDnYZemueC,Felicia No Capicia,['52lBOxCxbJg0ttXEW9CQpW'],['Louis Prima'],3RxmX6eL51HiVM2q0NjgL7,Angelina,False,22,0.545,0.809,149973,0.233,0.0,1,0.0552,-16.061,1,0.426,114.674,4,0.787
8214,8214,05PRCV0UGxpwoopzCtp2zI,Do You Still Love Me?,['2YT6FujbjJP3ohD51eOZIV'],"[""Meli'sa Morgan""]",6opbkbcP5zbRBF6nPDqrFg,Do Me Baby,False,37,0.231,0.566,339973,0.245,0.0,11,0.0755,-15.37,0,0.0294,127.988,3,0.163
8215,8215,05PSnLg8DWQtymypCfX0ME,Over You,['3XfKZDcycd41IzWZXBzbly'],['Higher Self'],1EFQdXVbYzfSP1KQQoIOzj,Ibiza 2019,False,10,0.00207,0.704,317419,0.927,0.0366,11,0.659,-6.721,1,0.0874,124.018,4,0.793
8216,8216,05PSozVgGTlfz1vw2ZaZrt,3685,['4W8SeWrRZUburGZyp5JwYj'],['The Spill Canvas'],22wL9AbTl8PLSOjKOjwmSq,Sunsets & Car Crashes,False,22,0.619,0.488,249533,0.377,7.2e-06,8,0.0993,-12.092,1,0.0353,93.451,4,0.583
8217,8217,05PWjWJRuKfTGcozRV5GPP,Klosar,['2OhGtVGxKAJJuc7bEKB7wH'],['Mile Kitic'],5Yj7WuAdetl8DNT42sRtER,Madjionicar,False,22,0.203,0.668,205855,0.911,0.0,7,0.187,-4.023,0,0.045,157.916,4,0.89
8218,8218,05PXiF7IY6ritv0A3LHN6B,The Master's Call,['0feWqfqPgKPFPzqDFE4bSf'],['Don Edwards'],1NLgaYd677bLSvhiABDexr,The Best Of Don Edwards,False,18,0.675,0.715,213600,0.639,5.82e-05,0,0.184,-9.342,1,0.0429,110.449,4,0.596
8219,8219,05PXr649GIozwu4F3nYz7L,Back-alley Monologue,['49x9FwNiQhKeGZnMnfSFL9'],['漣 ジュン(CV:内田雄馬)'],41p5yD65w3ZFWb60JuXqAC,あんさんぶるスターズ!アルバムシリーズ Eden,False,32,0.367,0.672,279400,0.712,0.0,7,0.141,-7.764,1,0.0274,137.971,4,0.72
8220,8220,05PY02uuuCW9mzHDgegy4Z,You Make Love Impossible,['2obPsQcNROwdc9cpIuRoeN'],['HIGH SPIRITS'],6D2snkZ2AeR8HlBJ5rk4Js,Another Night,False,12,8.54e-05,0.112,268493,0.581,0.000467,6,0.107,-6.043,1,0.0432,76.229,4,0.494
8221,8221,05PbuknVqaXqSEb8ct75Gq,La Vida Es Preciosa,['0QGzZrHf951bjNqtasKXpX'],['Abuela Margarita'],62ZlDBsXZxwKhwPCiuKYxn,Corazón de Niña,False,21,0.335,0.752,198458,0.609,0.0,7,0.374,-5.73,1,0.0635,75.495,4,0.523
8222,8222,05PcLM2V2FBa47Hv3qwkU3,I'll Remember - Mono Mix,['1SQRv42e4PjEYfPhS0Tk9E'],['The Kinks'],6nkmtyFpZHm7piIFJgsxxa,Face to Face (Deluxe Edition),False,24,0.314,0.508,145067,0.821,0.0,9,0.26,-6.081,1,0.0514,130.368,4,0.745
8223,8223,05PizNuFa4O3BZsrrNGOja,In And Out Of Love (Mixed) - ilan Bluestone & Maor Levi Remix,"['0SfsnGyD8FpIN4U4WCkBZ5', '2GST08xzn3dJilysjDhSmi', '1yoZuH2j43vVSWsOwYuQyn', '7iVuXpgNEl87BwdwV1L6he']","['Armin van Buuren', 'Sharon Den Adel', 'Ilan Bluestone', 'Maor Levi']",3KkGlSd3IwTWZPGlWDMHXF,ASOT 997 - A State Of Trance Episode 997 (A State Of Trance Year Mix 2020),False,0,0.00184,0.654,74987,0.786,0.0514,1,0.287,-8.134,1,0.142,128.059,4,0.627
8224,8224,05PjcXoUI2nPHiRmXzrpyp,Amanto latino,['7cxGtnC5bYkbjrb0iMS4tN'],['Pomada'],5rrb0ummpDOc3vS5rtaPGi,Exitos Gruperos - (Los galos - Los autenticos pasteles verdes - Los moros - Pomada- Grupo Miramar - Los bukis),False,8,0.102,0.726,181173,0.44,0.00331,7,0.084,-15.187,1,0.0776,138.122,4,0.958
8225,8225,05Pmzrz7KbTUikBhnPxlBV,Hold Me,['0lZoBs4Pzo7R89JM9lxwoT'],['Duran Duran'],0XDQSfVgj5DM0P6w9qKQqP,Notorious,False,16,0.00527,0.626,272560,0.614,1.83e-05,7,0.0457,-16.121,1,0.032,123.876,4,0.765
8226,8226,05PsmrjhfOK3CD1wlztj3p,"Suite for Solo Cello No. 4 in E-Flat Major, BWV 1010: I. Prélude","['5aIqB5nVVvmFsvSdExz408', '6rlVhQqS15yJMO4DZqrq6I']","['Johann Sebastian Bach', 'Mischa Maisky']",28srQzYdfqIsyK1vEjlvlK,"Bach, J.S.: 6 Suites for Solo Cello",False,9,0.965,0.167,382667,0.0988,0.933,3,0.149,-18.979,1,0.0442,104.538,4,0.288
8227,8227,05PwdjvgTZmb6cinchxpey,Run From Your Memory,['2XJzOLYV2mF5K2JfUhJEK0'],['Chris Knight'],4VaDa67Oj6EXF8Q6TrFct7,Chris Knight,False,16,0.0328,0.526,182333,0.711,0.0,7,0.1,-6.143,1,0.0333,146.124,4,0.596
8228,8228,05PztNeJxEySLw8HpDIpIh,Strange,['2yzxX2DI9LFK8VFTyW2zZ8'],['Joe Satriani'],4TZmVQz3aV8yxxcogVNFW6,Flying In A Blue Dream,False,26,0.116,0.679,302560,0.781,0.415,4,0.0343,-5.047,0,0.0826,104.958,4,0.845
8229,8229,05Q16z8dtZLFE9GNwS5EW2,Stuck On Yourself,['5lKonzRKCeaS0eU5vdziO1'],['The Whole Darn Family'],6iOjexGMWCmNrtQbgVWPJH,The Whole Darn Family Has Arrived,False,3,0.161,0.656,211360,0.861,0.00471,0,0.161,-9.974,1,0.0348,105.135,4,0.809
8230,8230,05Q29KH7K9jRf1IVVf5vgg,Jumbo - Rob Rives & Francois Kevorkian Dub,"['1PXHzxRDiLnjqNrRn2Xbsa', '1aW35ovLTdUmFZNzP4q8kZ', '30ZqCPhfRzzWcgIbXrbHnU']","['Underworld', 'Rob Rives', 'Francois Kevorkian']",4aDQW29Xvaa7jhyMGDS1Yj,Beaucoup Fish (Remastered / Super Deluxe),False,10,0.0077,0.724,500267,0.959,0.901,1,0.368,-7.946,1,0.091,140.14,4,0.517
8231,8231,05Q2DF4y8juY54xubP5dRQ,On The Hood,"['0VlFTYaJsPHdN3Vb3EvBsn', '0O8GXKLSRLpgBrdiUKHZdF']","['Matt Mays', 'El Torpedo']",3mFkPXzTljdfMWgeXiX8qP,Matt Mays & El Torpedo,False,34,0.0164,0.56,296947,0.729,0.172,7,0.529,-5.962,1,0.0327,121.092,4,0.327
8232,8232,05Q2DV5z0tqNTHyXdjLnrI,"Mercy, Mercy, Mercy","['312pFk2xpEwYWLGPehc4Nu', '5sCZ2Gc3nZaE3Cav8WG7WG']","['John Holt', 'The Paragons']",5OegFjiVvk3WecDO5Bofbw,On the Beach: The Anthology,False,12,0.379,0.467,178587,0.461,0.0,3,0.0957,-7.249,1,0.053,176.862,3,0.247
